Reflectance
6.009103730320930481e-02
5.769379064440727234e-02
5.635945498943328857e-02
5.238170921802520752e-02
5.290784314274787903e-02
5.176969617605209351e-02
5.157392472028732300e-02
5.166246369481086731e-02
5.088137462735176086e-02
5.094876512885093689e-02
5.229925736784934998e-02
5.203562229871749878e-02
5.189960077404975891e-02
5.225189402699470520e-02
5.330712720751762390e-02
5.386336147785186768e-02
5.469605699181556702e-02
5.565736442804336548e-02
5.686609819531440735e-02
5.758589506149291992e-02
5.807922407984733582e-02
5.873773992061614990e-02
5.956508591771125793e-02
6.033199653029441833e-02
6.074208393692970276e-02
6.158209592103958130e-02
6.283501535654067993e-02
6.248456239700317383e-02
6.414872407913208008e-02
6.493780016899108887e-02
6.571044772863388062e-02
6.679461896419525146e-02
6.776954233646392822e-02
6.920415908098220825e-02
7.031999528408050537e-02
7.184240967035293579e-02
7.324647158384323120e-02
7.445975393056869507e-02
7.588118314743041992e-02
7.703628391027450562e-02
7.841935753822326660e-02
7.957490533590316772e-02
8.046808093786239624e-02
8.160034567117691040e-02
8.265215158462524414e-02
8.364659547805786133e-02
8.463321626186370850e-02
8.585336804389953613e-02
8.683712035417556763e-02
8.802553266286849976e-02
8.917090296745300293e-02
9.036532044410705566e-02
9.153876453638076782e-02
9.265385568141937256e-02
9.354374557733535767e-02
9.443061798810958862e-02
9.534225612878799438e-02
9.636960923671722412e-02
9.731488674879074097e-02
9.832373261451721191e-02
9.961504489183425903e-02
1.007569059729576111e-01
1.019723415374755859e-01
1.029383167624473572e-01
1.039743870496749878e-01
1.049105972051620483e-01
1.058538332581520081e-01
1.066769659519195557e-01
1.075701564550399780e-01
1.084532216191291809e-01
1.094448715448379517e-01
1.104614809155464172e-01
1.113865152001380920e-01
1.124151274561882019e-01
1.134148985147476196e-01
1.145651713013648987e-01
1.158194094896316528e-01
1.169926226139068604e-01
1.182283163070678711e-01
1.193089857697486877e-01
1.204330548644065857e-01
1.213790252804756165e-01
1.221505850553512573e-01
1.227937340736389160e-01
1.233750209212303162e-01
1.238524690270423889e-01
1.241265088319778442e-01
1.243812590837478638e-01
1.242142319679260254e-01
1.238113716244697571e-01
1.230611279606819153e-01
1.221512556076049805e-01
1.217899098992347717e-01
1.220651417970657349e-01
1.234003677964210510e-01
1.258692294359207153e-01
1.295131742954254150e-01
1.339620947837829590e-01
1.389903277158737183e-01
1.444472372531890869e-01
1.498270779848098755e-01
1.547783166170120239e-01
1.592776775360107422e-01
1.631073057651519775e-01
1.665050536394119263e-01
1.695426702499389648e-01
1.721747517585754395e-01
1.746274679899215698e-01
1.767066866159439087e-01
1.787047386169433594e-01
1.805746555328369141e-01
1.826547980308532715e-01
1.848082244396209717e-01
1.869136393070220947e-01
1.891733705997467041e-01
1.915268599987030029e-01
1.939461380243301392e-01
1.961197257041931152e-01
1.981948465108871460e-01
2.002293169498443604e-01
2.020543515682220459e-01
2.036237418651580811e-01
2.048924714326858521e-01
2.064294964075088501e-01
2.080879360437393188e-01
2.097672522068023682e-01
2.115801125764846802e-01
2.137477844953536987e-01
2.157357037067413330e-01
2.176595926284790039e-01
2.198315113782882690e-01
2.218791544437408447e-01
2.237481474876403809e-01
2.257510125637054443e-01
2.276041805744171143e-01
2.294067293405532837e-01
2.311966419219970703e-01
2.327553629875183105e-01
2.343523055315017700e-01
2.358454614877700806e-01
2.370102554559707642e-01
2.382786720991134644e-01
2.396295517683029175e-01
2.411680072546005249e-01
2.427217662334442139e-01
2.441277056932449341e-01
2.457546591758728027e-01
2.473760545253753662e-01
2.490503042936325073e-01
2.510356307029724121e-01
2.533265054225921631e-01
2.547042369842529297e-01
2.564547359943389893e-01
2.578571438789367676e-01
2.591874003410339355e-01
2.603248953819274902e-01
2.612850964069366455e-01
2.618343234062194824e-01
2.625493705272674561e-01
2.630034089088439941e-01
2.637565433979034424e-01
2.642243206501007080e-01
2.650527358055114746e-01
2.660160958766937256e-01
2.670236527919769287e-01
2.681399285793304443e-01
2.693670392036437988e-01
2.705363035202026367e-01
2.716979980468750000e-01
2.729349434375762939e-01
2.740041613578796387e-01
2.746545970439910889e-01
2.756341993808746338e-01
2.764685153961181641e-01
2.772863209247589111e-01
2.778370976448059082e-01
2.786240577697753906e-01
2.795757949352264404e-01
2.803805768489837646e-01
2.811889350414276123e-01
2.818857729434967041e-01
2.825537919998168945e-01
2.829991877079010010e-01
2.835480868816375732e-01
2.839804291725158691e-01
2.843214869499206543e-01
2.846803963184356689e-01
2.850114405155181885e-01
2.853438258171081543e-01
2.861445248126983643e-01
2.869497835636138916e-01
2.875225841999053955e-01
2.885260581970214844e-01
2.892828285694122314e-01
2.903174459934234619e-01
2.912099659442901611e-01
2.919718027114868164e-01
2.928288280963897705e-01
2.936126291751861572e-01
2.947182655334472656e-01
2.954292297363281250e-01
2.962384819984436035e-01
2.974801957607269287e-01
2.986108362674713135e-01
3.001417219638824463e-01
3.015059530735015869e-01
3.034313917160034180e-01
3.046873807907104492e-01
3.068789839744567871e-01
3.088963031768798828e-01
3.105502128601074219e-01
3.127606511116027832e-01
3.142053484916687012e-01
3.164279460906982422e-01
3.175797462463378906e-01
3.140553534030914307e-01
