Reflectance
5.931373313069343567e-02
5.577087774872779846e-02
5.405940487980842590e-02
5.120234936475753784e-02
5.101386085152626038e-02
4.978198185563087463e-02
4.904152080416679382e-02
4.926519095897674561e-02
4.828322678804397583e-02
4.753757640719413757e-02
4.755005985498428345e-02
4.729816690087318420e-02
4.766521230340003967e-02
4.718604683876037598e-02
4.804979637265205383e-02
4.756300523877143860e-02
4.730807617306709290e-02
4.739141464233398438e-02
4.773064702749252319e-02
4.760231450200080872e-02
4.774173721671104431e-02
4.736965894699096680e-02
4.764604941010475159e-02
4.799868911504745483e-02
4.812572896480560303e-02
4.851049929857254028e-02
4.859831184148788452e-02
4.830418527126312256e-02
4.873805865645408630e-02
4.914942383766174316e-02
4.920322820544242859e-02
4.977720230817794800e-02
5.030403658747673035e-02
5.071764811873435974e-02
5.143127590417861938e-02
5.198547244071960449e-02
5.264632031321525574e-02
5.358760803937911987e-02
5.445126444101333618e-02
5.520940199494361877e-02
5.589418858289718628e-02
5.648423358798027039e-02
5.659819394350051880e-02
5.688062682747840881e-02
5.711836740374565125e-02
5.726974457502365112e-02
5.763807147741317749e-02
5.776954442262649536e-02
5.786987766623497009e-02
5.780583620071411133e-02
5.787753313779830933e-02
5.798103660345077515e-02
5.795644596219062805e-02
5.782729387283325195e-02
5.765952169895172119e-02
5.721757933497428894e-02
5.677160993218421936e-02
5.633300915360450745e-02
5.590062215924263000e-02
5.563199892640113831e-02
5.537853017449378967e-02
5.526085942983627319e-02
5.522465705871582031e-02
5.511845648288726807e-02
5.513107776641845703e-02
5.507609993219375610e-02
5.490122735500335693e-02
5.486617982387542725e-02
5.466921254992485046e-02
5.457500740885734558e-02
5.443103611469268799e-02
5.430591851472854614e-02
5.406900122761726379e-02
5.393565446138381958e-02
5.378061532974243164e-02
5.376126989722251892e-02
5.374119430780410767e-02
5.379002168774604797e-02
5.378609523177146912e-02
5.376210808753967285e-02
5.370813235640525818e-02
5.349294096231460571e-02
5.322286486625671387e-02
5.290988087654113770e-02
5.259294062852859497e-02
5.241607874631881714e-02
5.215482041239738464e-02
5.198136717081069946e-02
5.158312991261482239e-02
5.114523321390151978e-02
5.067195743322372437e-02
5.020781978964805603e-02
4.990251362323760986e-02
4.985455796122550964e-02
4.991376399993896484e-02
5.015744268894195557e-02
5.063051357865333557e-02
5.141818895936012268e-02
5.249736085534095764e-02
5.409123003482818604e-02
5.603847652673721313e-02
5.853088945150375366e-02
6.137859076261520386e-02
6.449743360280990601e-02
6.764274090528488159e-02
7.089199125766754150e-02
7.426899671554565430e-02
7.750379294157028198e-02
8.084291964769363403e-02
8.411985635757446289e-02
8.750928193330764771e-02
9.089879691600799561e-02
9.432344883680343628e-02
9.785301983356475830e-02
1.012136042118072510e-01
1.046480163931846619e-01
1.079211458563804626e-01
1.111611351370811462e-01
1.142070591449737549e-01
1.168667823076248169e-01
1.193055510520935059e-01
1.214046180248260498e-01
1.231960356235504150e-01
1.251088231801986694e-01
1.268900483846664429e-01
1.285558789968490601e-01
1.303992867469787598e-01
1.322432011365890503e-01
1.339927464723587036e-01
1.357487738132476807e-01
1.374754309654235840e-01
1.391139328479766846e-01
1.406752616167068481e-01
1.420767307281494141e-01
1.436387896537780762e-01
1.450127214193344116e-01
1.462567001581192017e-01
1.473789513111114502e-01
1.484352052211761475e-01
1.493966728448867798e-01
1.502364724874496460e-01
1.511874794960021973e-01
1.520366817712783813e-01
1.530233621597290039e-01
1.542214602231979370e-01
1.553472578525543213e-01
1.565072685480117798e-01
1.577545404434204102e-01
1.590924561023712158e-01
1.605601012706756592e-01
1.624869853258132935e-01
1.634417325258255005e-01
1.648641973733901978e-01
1.661192625761032104e-01
1.671784967184066772e-01
1.680913716554641724e-01
1.688914299011230469e-01
1.695477366447448730e-01
1.701148450374603271e-01
1.708936095237731934e-01
1.714746803045272827e-01
1.724694371223449707e-01
1.733751147985458374e-01
1.742764860391616821e-01
1.753127127885818481e-01
1.763633936643600464e-01
1.773810088634490967e-01
1.785268634557723999e-01
1.795989722013473511e-01
1.807377487421035767e-01
1.816323399543762207e-01
1.824864447116851807e-01
1.831255704164505005e-01
1.840860992670059204e-01
1.848329007625579834e-01
1.852693706750869751e-01
1.860792040824890137e-01
1.868364810943603516e-01
1.876901090145111084e-01
1.884559243917465210e-01
1.890313178300857544e-01
1.897172033786773682e-01
1.902251243591308594e-01
1.908305436372756958e-01
1.912000477313995361e-01
1.918679922819137573e-01
1.923169791698455811e-01
1.929001808166503906e-01
1.935474723577499390e-01
1.940707415342330933e-01
1.950319558382034302e-01
1.957711279392242432e-01
1.968662291765213013e-01
1.974725425243377686e-01
1.982841342687606812e-01
1.990404129028320312e-01
1.997164636850357056e-01
2.004998773336410522e-01
2.012192606925964355e-01
2.018488794565200806e-01
2.023930996656417847e-01
2.028234004974365234e-01
2.038088738918304443e-01
2.044905275106430054e-01
2.054469436407089233e-01
2.063866257667541504e-01
2.076288908720016479e-01
2.087276428937911987e-01
2.099804580211639404e-01
2.116198986768722534e-01
2.132863551378250122e-01
2.148326039314270020e-01
2.164061963558197021e-01
2.180640697479248047e-01
2.195256501436233521e-01
2.178922891616821289e-01
