Reflectance
5.824710801243782043e-02
5.675834789872169495e-02
5.535630881786346436e-02
5.382374674081802368e-02
5.375262722373008728e-02
5.224829539656639099e-02
5.297658964991569519e-02
5.268863961100578308e-02
5.324229970574378967e-02
5.276024714112281799e-02
5.362923443317413330e-02
5.457193031907081604e-02
5.446575582027435303e-02
5.567580834031105042e-02
5.585226416587829590e-02
5.664966627955436707e-02
5.683691799640655518e-02
5.743987113237380981e-02
5.834699794650077820e-02
5.891920626163482666e-02
5.959022045135498047e-02
5.978230759501457214e-02
6.037374213337898254e-02
6.157928332686424255e-02
6.179372221231460571e-02
6.244004517793655396e-02
6.295374035835266113e-02
6.290652602910995483e-02
6.424896419048309326e-02
6.482984125614166260e-02
6.541878730058670044e-02
6.659921258687973022e-02
6.751173734664916992e-02
6.853018701076507568e-02
6.951733678579330444e-02
7.083673030138015747e-02
7.200743257999420166e-02
7.318283617496490479e-02
7.404635846614837646e-02
7.512242347002029419e-02
7.621496915817260742e-02
7.720815390348434448e-02
7.781969755887985229e-02
7.865587621927261353e-02
7.928199321031570435e-02
8.008933067321777344e-02
8.092791587114334106e-02
8.171153068542480469e-02
8.234641700983047485e-02
8.304072171449661255e-02
8.373519778251647949e-02
8.439754694700241089e-02
8.509270846843719482e-02
8.568503707647323608e-02
8.620018512010574341e-02
8.646362274885177612e-02
8.678525686264038086e-02
8.708997815847396851e-02
8.734527975320816040e-02
8.769910037517547607e-02
8.796591311693191528e-02
8.846364915370941162e-02
8.894142508506774902e-02
8.934711664915084839e-02
8.985451608896255493e-02
9.026583284139633179e-02
9.077331423759460449e-02
9.109462052583694458e-02
9.131876379251480103e-02
9.164095669984817505e-02
9.187289327383041382e-02
9.214363247156143188e-02
9.250281006097793579e-02
9.289798885583877563e-02
9.335720539093017578e-02
9.373217076063156128e-02
9.429379552602767944e-02
9.477917104959487915e-02
9.539943188428878784e-02
9.591711312532424927e-02
9.625019878149032593e-02
9.628576040267944336e-02
9.624069184064865112e-02
9.591530263423919678e-02
9.567411243915557861e-02
9.546974301338195801e-02
9.536562114953994751e-02
9.525825828313827515e-02
9.500700980424880981e-02
9.462360292673110962e-02
9.406435489654541016e-02
9.336289018392562866e-02
9.297457337379455566e-02
9.292016178369522095e-02
9.332030266523361206e-02
9.425324201583862305e-02
9.567903727293014526e-02
9.759286046028137207e-02
1.001762002706527710e-01
1.037180870771408081e-01
1.076492741703987122e-01
1.117980852723121643e-01
1.160218939185142517e-01
1.198357269167900085e-01
1.233091726899147034e-01
1.264027208089828491e-01
1.290247887372970581e-01
1.315611451864242554e-01
1.336467713117599487e-01
1.355534195899963379e-01
1.371840685606002808e-01
1.388307958841323853e-01
1.405822187662124634e-01
1.421958059072494507e-01
1.437985002994537354e-01
1.457006186246871948e-01
1.473312228918075562e-01
1.490454375743865967e-01
1.506800502538681030e-01
1.520976275205612183e-01
1.534464508295059204e-01
1.545823663473129272e-01
1.553247869014739990e-01
1.561414301395416260e-01
1.570965945720672607e-01
1.580513119697570801e-01
1.592058539390563965e-01
1.605315208435058594e-01
1.616391837596893311e-01
1.628695428371429443e-01
1.641736775636672974e-01
1.653483211994171143e-01
1.666476279497146606e-01
1.680118739604949951e-01
1.691976934671401978e-01
1.704311370849609375e-01
1.715469211339950562e-01
1.726402938365936279e-01
1.736125200986862183e-01
1.744947582483291626e-01
1.753391921520233154e-01
1.759639829397201538e-01
1.767060309648513794e-01
1.776569634675979614e-01
1.784475594758987427e-01
1.791766732931137085e-01
1.800829172134399414e-01
1.809241771697998047e-01
1.820377111434936523e-01
1.830685585737228394e-01
1.843789666891098022e-01
1.853361576795578003e-01
1.865091174840927124e-01
1.876786053180694580e-01
1.884860843420028687e-01
1.892234683036804199e-01
1.898045837879180908e-01
1.901726126670837402e-01
1.905958652496337891e-01
1.909581571817398071e-01
1.912420243024826050e-01
1.915299445390701294e-01
1.920359730720520020e-01
1.926123201847076416e-01
1.932163834571838379e-01
1.940556168556213379e-01
1.947409957647323608e-01
1.955422312021255493e-01
1.963568478822708130e-01
1.971143037080764771e-01
1.977991312742233276e-01
1.986095160245895386e-01
1.990893334150314331e-01
1.997070014476776123e-01
2.003522068262100220e-01
2.009668350219726562e-01
2.016010284423828125e-01
2.022762149572372437e-01
2.029108703136444092e-01
2.035508453845977783e-01
2.040417045354843140e-01
2.045770436525344849e-01
2.052127271890640259e-01
2.058710008859634399e-01
2.062185406684875488e-01
2.066284865140914917e-01
2.073349356651306152e-01
2.077275365591049194e-01
2.082061469554901123e-01
2.087894082069396973e-01
2.094921618700027466e-01
2.100373506546020508e-01
2.108593434095382690e-01
2.113944143056869507e-01
2.122464776039123535e-01
2.130526751279830933e-01
2.135714739561080933e-01
2.143211364746093750e-01
2.153829187154769897e-01
2.161754071712493896e-01
2.166665196418762207e-01
2.176516205072402954e-01
2.188455909490585327e-01
2.195388674736022949e-01
2.209793031215667725e-01
2.223567962646484375e-01
2.237617969512939453e-01
2.252348363399505615e-01
2.263329178094863892e-01
2.285944521427154541e-01
2.293507754802703857e-01
2.316139191389083862e-01
2.331808060407638550e-01
2.345838397741317749e-01
2.362547367811203003e-01
2.326120436191558838e-01
